X_id,estId,estName,addrFull,srvType,insStatus,insDate,observation,infCategory,defDesc,infType,actionDesc,OutcomeDate,OutcomeDesc,fineAmount,geometry
97,9425077,JOSEPH D HAIR CREATIONS,"3130 BATHURST ST, UNIT-A",Barbering & Hairdressing,Pass,2024-08-06,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.43045, 43.72066]]}"
98,9425077,JOSEPH D HAIR CREATIONS,"3130 BATHURST ST, UNIT-A",Nails,Pass,2024-08-06,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.43045, 43.72066]]}"
99,9425159,FOUR SEASON'S UNISEX HAIR STYLING,2463 FINCH AVE W,Barbering & Hairdressing,Pass,2023-10-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.55255, 43.74964]]}"
100,9425091,PETER'S HAIRSTYLISTS,6253 BATHURST ST,Barbering & Hairdressing,Pass,2024-01-02,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.44515, 43.79099]]}"
101,9425098,PETROS HAIR DESIGN,"2901 BAYVIEW AVE, UNIT-140",Barbering & Hairdressing,Pass,2024-01-16,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38837, 43.76923]]}"
102,9425099,BAYVIEW MALL CREATIVE HAIR DESIGN AND BARBERING,3285 BAYVIEW AVE,Barbering & Hairdressing,Pass,2023-08-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39302, 43.79161]]}"
103,9425174,THE HAIR PERFORMERS,"2965 ISLINGTON AVE, UNIT-11",Barbering & Hairdressing,Pass,2024-06-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.56982, 43.75817]]}"
104,9425175,SAM'S MEN'S HAIRSTYLING & BARBER,"2965 ISLINGTON AVE, STE-16",Barbering & Hairdressing,Pass,2023-08-08,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.56982, 43.75817]]}"
105,9425175,SAM'S MEN'S HAIRSTYLING & BARBER,"2965 ISLINGTON AVE, STE-16",Barbering & Hairdressing,Pass,2023-08-03,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.56982, 43.75817]]}"
106,9425090,RUFFLES HAIR DESIGN,5997 BATHURST ST,Barbering & Hairdressing,Pass,2024-05-30,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.44611, 43.78665]]}"
107,9425223,ROCCO BARBER SHOP,785 LAWRENCE AVE W,Barbering & Hairdressing,Pass,2023-08-10,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.45393, 43.71383]]}"
108,9425223,ROCCO BARBER SHOP,785 LAWRENCE AVE W,Barbering & Hairdressing,Pass,2023-08-10,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.45393, 43.71383]]}"
109,9425223,ROCCO BARBER SHOP,785 LAWRENCE AVE W,Barbering & Hairdressing,Conditional Pass,2023-08-08,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,08 - Product Dispensing and Storage,Personal service setting - fail to ensure every product used is stored and dispensed in manner which prevents contamination. Reg. Subsec. 11 (1),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.45393, 43.71383]]}"
110,9425223,ROCCO BARBER SHOP,785 LAWRENCE AVE W,Barbering & Hairdressing,Conditional Pass,2023-08-08,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned and disinfected or sterilized between each use. Reg. Clause 10 (4)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.45393, 43.71383]]}"
111,9425227,L. A. SALON,"1635 LAWRENCE AVE W, UNIT-3B",Aesthetics,Pass,2024-01-22,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.49224, 43.70463]]}"
112,9425227,L. A. SALON,"1635 LAWRENCE AVE W, UNIT-3B",Barbering & Hairdressing,Pass,2024-01-22,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.49224, 43.70463]]}"
113,9425284,HAIR BY HOLLYWOOD,925 SHEPPARD AVE W,Barbering & Hairdressing,Pass,2024-07-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.45772, 43.75123]]}"
114,9425318,WOODVIEW BEAUTY SALON,"3216 WESTON RD, PTOF",Barbering & Hairdressing,Pass,2024-07-23,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.53968, 43.7385]]}"
115,9425351,BRAIDS & BARBER,"1700 WILSON AVE, UNIT-194",Barbering & Hairdressing,Pass,2024-02-16,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.51253, 43.72097]]}"
116,9425365,SALON 5TH IMAGE,4664 YONGE ST,Barbering & Hairdressing,Pass,2024-05-15,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.41054, 43.75794]]}"
117,9425442,TIVOLI HAIR DESIGN,"462 BIRCHMOUNT RD, UNIT-26",Aesthetics,Pass,2024-08-02,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.2696, 43.70729]]}"
118,9425442,TIVOLI HAIR DESIGN,"462 BIRCHMOUNT RD, UNIT-26",Aesthetics,Pass,2023-05-16,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.2696, 43.70729]]}"
119,9425442,TIVOLI HAIR DESIGN,"462 BIRCHMOUNT RD, UNIT-26",Barbering & Hairdressing,Pass,2024-08-02,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.2696, 43.70729]]}"
120,9425442,TIVOLI HAIR DESIGN,"462 BIRCHMOUNT RD, UNIT-26",Barbering & Hairdressing,Pass,2023-05-16,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.2696, 43.70729]]}"
121,9425377,SALON PARISA,"5150 YONGE ST, UNIT-C41",Aesthetics,Pass,2024-05-29,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.41303, 43.7689]]}"
122,9425377,SALON PARISA,"5150 YONGE ST, UNIT-C41",Aesthetics,Pass,2023-05-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.41303, 43.7689]]}"
123,9425377,SALON PARISA,"5150 YONGE ST, UNIT-C41",Barbering & Hairdressing,Pass,2024-05-17,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.41303, 43.7689]]}"
124,9425377,SALON PARISA,"5150 YONGE ST, UNIT-C41",Barbering & Hairdressing,Pass,2023-05-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.41303, 43.7689]]}"
125,9425377,SALON PARISA,"5150 YONGE ST, UNIT-C41",Nails,Pass,2024-05-29,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.41303, 43.7689]]}"
126,9425377,SALON PARISA,"5150 YONGE ST, UNIT-C41",Nails,Pass,2023-05-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.41303, 43.7689]]}"
127,9425378,CENTRE STAGE,"5150 YONGE ST, UNIT-G2",Aesthetics,Pass,2024-04-24,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.41303, 43.7689]]}"
128,9425378,CENTRE STAGE,"5150 YONGE ST, UNIT-G2",Barbering & Hairdressing,Pass,2024-04-24,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.41303, 43.7689]]}"
129,9425378,CENTRE STAGE,"5150 YONGE ST, UNIT-G2",Nails,Pass,2024-04-24,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.41303, 43.7689]]}"
130,9425412,COSI'S HAIR DESIGN,3459 YONGE ST,Aesthetics,Pass,2024-07-10,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40416, 43.73411]]}"
131,9425412,COSI'S HAIR DESIGN,3459 YONGE ST,Barbering & Hairdressing,Pass,2024-07-10,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40416, 43.73411]]}"
132,9425412,COSI'S HAIR DESIGN,3459 YONGE ST,Nails,Pass,2024-07-10,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40416, 43.73411]]}"
133,9425459,TWIN IMAGE HAIR SALON AND SPA,3104 DANFORTH AVE,Barbering & Hairdressing,Pass,2023-07-28,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.28781, 43.69162]]}"
134,9425480,HAIR CONCEPT 2000,2635 EGLINTON AVE E,Aesthetics,Pass,2023-08-01,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.25152, 43.73541]]}"
135,9425480,HAIR CONCEPT 2000,2635 EGLINTON AVE E,Barbering & Hairdressing,Pass,2023-08-01,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.25152, 43.73541]]}"
136,9425497,CREATIVE CONCEPTS IN HAIR DESIGN,"1 EGLINTON SQ, UNIT-35",Barbering & Hairdressing,Pass,2023-07-24,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.30083, 43.72301]]}"
137,9425504,HAIR EVOLUTION I,113 ELLESMERE RD,Barbering & Hairdressing,Pass,2023-07-26,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.30976, 43.75878]]}"
138,9425516,MICHELE BARBER SHOP,1203 ELLESMERE RD,Barbering & Hairdressing,Pass,2023-06-29,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.268, 43.76837]]}"
139,9425518,PERMS & CUTS,"1157 ELLESMERE RD, UNIT-7",Barbering & Hairdressing,Pass,2023-11-08,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.27074, 43.7678]]}"
140,9425557,REFLECTION SALON,"2347 KENNEDY RD, UNIT-107",Barbering & Hairdressing,Pass,2023-06-08,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.28829, 43.78407]]}"
141,9425535,IN & IN SALON,"8 GLEN WATFORD DR, UNIT-56",Barbering & Hairdressing,Pass,2023-10-03,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.27669, 43.78659]]}"
142,9425539,SANDY'S SPA & SALON,"8 GLEN WATFORD DR, UNIT-58",Aesthetics,Pass,2024-04-17,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.27669, 43.78659]]}"
143,9425543,ZOHREH'S HAIR SALON,"6 GREYSTONE WALK DR, UNIT-8",Aesthetics,Pass,2024-08-29,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.25291, 43.72546]]}"
144,9425543,ZOHREH'S HAIR SALON,"6 GREYSTONE WALK DR, UNIT-8",Barbering & Hairdressing,Pass,2024-08-29,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.25291, 43.72546]]}"
145,9425569,MAGNATTUDE HAIR STUDIO,1647 KINGSTON RD,Barbering & Hairdressing,Pass,2024-07-17,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.26487, 43.69122]]}"
146,9425572,VINCE HAIRSTYLING & BARBER,2288 KINGSTON RD,Barbering & Hairdressing,Pass,2024-08-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.2523, 43.70554]]}"
147,9425612,CHRISTOPHER  G HAIR EMPORIUM,2560 LAWRENCE AVE E,Barbering & Hairdressing,Pass,2023-11-02,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.26585, 43.75158]]}"
148,9425712,G & R BARBER SHOP AND HAIR STYLING FOR MEN,"1499 PHARMACY AVE, UNIT-C",Barbering & Hairdressing,Pass,2023-07-26,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.3101, 43.75962]]}"
149,9425715,RIVIERA BARBER SHOP,305 PORT UNION RD,Barbering & Hairdressing,Pass,2023-11-09,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.14045, 43.7901]]}"
150,9425721,TOUCH OF BEAUTY HAIR SALON,"91 RYLANDER BLVD, UNIT-19",Barbering & Hairdressing,Pass,2024-08-23,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.1526, 43.79776]]}"
151,9425721,TOUCH OF BEAUTY HAIR SALON,"91 RYLANDER BLVD, UNIT-19",Barbering & Hairdressing,Pass,2023-08-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.1526, 43.79776]]}"
152,9425722,NATIONAL TONY HAIR SALON,"1001 SANDHURST CRCL, UNIT-2B",Barbering & Hairdressing,Pass,2024-02-06,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.26368, 43.80927]]}"
153,9425724,MODERN CUT UNISEX HAIR DESIGN,"1571 SANDHURST CRCL, UNIT-174",Aesthetics,Pass,2023-07-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.26932, 43.80923]]}"
154,9425724,MODERN CUT UNISEX HAIR DESIGN,"1571 SANDHURST CRCL, UNIT-174",Barbering & Hairdressing,Pass,2023-07-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.26932, 43.80923]]}"
155,9425724,MODERN CUT UNISEX HAIR DESIGN,"1571 SANDHURST CRCL, UNIT-174",Ear Piercing,Pass,2023-07-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.26932, 43.80923]]}"
156,9425741,NEW PEARL HAIR SALON UNISEX,"4385 SHEPPARD AVE E, UNIT-9",Barbering & Hairdressing,Pass,2024-04-03,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.26992, 43.78644]]}"
157,9425746,DAVID IMAGE DESIGN,"4465 SHEPPARD AVE E, UNIT-6",Barbering & Hairdressing,Pass,2023-06-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.2658, 43.78774]]}"
158,10287969,4 EVER YOUNG,"2965 ISLINGTON AVE, UNIT-11",Barbering & Hairdressing,Pass,2024-06-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.56982, 43.75817]]}"
159,10288267,TOP QUEEN NAILS,"895 LAWRENCE AVE E, UNIT-6",Aesthetics,Pass,2023-08-15,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.34751, 43.73577]]}"
